UserID,total_courses,unique_categories,enrollment_span_days,preferred_category,preferred_level,avg_rating_enrolled,total_spending,avg_spending,diversity_score,Beginner_count,Intermediate_count,Advanced_count,learning_depth_index,Age,Gender,preferred_category_enc,preferred_level_enc,gender_enc,Cluster,Segment,pca_x,pca_y
U0373,3,3,296,Cybersecurity,Beginner,4.273333333333333,232.3,77.43333333333334,0.9999999996666666,2,1,0,0.0,33,Female,3,1,0,3,Curious Explorers,0.04579457981612792,-1.1118281794763296
U0374,8,5,621,Design,Advanced,3.755,364.31,45.53875,0.624999999921875,3,0,5,0.624999999921875,43,Female,5,0,0,2,Deep Specialists,-0.9829036669134088,0.31869984755387576
U0375,4,4,414,AI/ML,Beginner,4.3,191.61,47.9025,0.99999999975,2,1,1,0.2499999999375,43,Female,0,1,0,3,Curious Explorers,-0.6172186858773904,-1.113611440223054
U0376,3,2,567,Cybersecurity,Intermediate,4.303333333333334,96.48,32.160000000000004,0.6666666664444444,0,2,1,0.3333333332222222,38,Male,3,2,1,3,Curious Explorers,0.8727887667026238,-0.6387760374397169
U0377,12,5,637,Cybersecurity,Beginner,3.998333333333333,1243.19,103.59916666666668,0.4166666666319444,5,3,4,0.3333333333055555,53,Male,3,1,1,0,Career Climbers,-1.7860903565446309,2.0013164533758414
U0378,1,1,0,Web Developmen,Intermediate,4.59,45.05,45.05,0.999999999,0,1,0,0.0,50,Male,7,2,1,3,Curious Explorers,1.6463269098054352,-1.0330150940493854
U0379,2,2,614,AI/ML,Advanced,4.795,303.5,151.75,0.9999999995,0,0,2,0.9999999995,47,Female,0,0,0,2,Deep Specialists,-2.2305726611268226,-2.472503481221851
U0380,11,5,415,Cybersecurity,Advanced,3.8018181818181818,849.11,77.19181818181818,0.4545454545041322,4,1,6,0.5454545454049586,54,Male,3,0,1,0,Career Climbers,-1.8144531968014364,1.2486533720720485
U0381,2,2,23,Cloud Computing,Advanced,4.824999999999999,175.43,87.715,0.9999999995,1,0,1,0.49999999975,40,Male,2,0,1,2,Deep Specialists,-0.9305314706538601,-2.0191875662744323
U0382,0,0,0,Unknown,Unknown,0.0,0.0,0.0,0.0,0,0,0,0.0,27,Male,6,3,1,1,Casual Learners,4.542668242914097,1.114716393219447
U0383,1,1,0,Data Science,Intermediate,3.64,104.07,104.07,0.999999999,0,1,0,0.0,22,Female,4,2,0,3,Curious Explorers,1.1617084897747039,-1.535636765236924
U0384,0,0,0,Unknown,Unknown,0.0,0.0,0.0,0.0,0,0,0,0.0,53,Female,6,3,0,1,Casual Learners,4.525263900856336,1.3553194592615947
U0385,15,6,652,AI/ML,Beginner,4.174666666666666,796.4,53.09333333333333,0.3999999999733333,8,3,4,0.2666666666488889,51,Male,0,1,1,0,Career Climbers,-1.7876580747985187,1.8832947378054565
U0386,2,2,172,Business,Intermediate,4.615,250.28,125.14,0.9999999995,0,2,0,0.0,48,Male,1,2,1,3,Curious Explorers,0.012626399561376145,-1.3847280955612526
U0387,19,6,674,Cybersecurity,Advanced,3.979473684210528,1510.94,79.52315789473684,0.31578947366759,7,5,7,0.3684210526121884,27,Female,3,0,0,0,Career Climbers,-2.8090495568205918,2.870791820790946
U0388,9,5,656,Cybersecurity,Advanced,4.047777777777778,811.17,90.13,0.5555555554938272,3,2,4,0.4444444443950617,36,Male,3,0,1,0,Career Climbers,-1.7570109460004517,0.662144340285078
U0389,6,5,691,Web Developmen,Beginner,4.618333333333333,589.0699999999999,98.17833333333331,0.8333333331944445,3,2,1,0.1666666666388888,49,Male,7,1,1,3,Curious Explorers,-0.6645646934252061,0.37880161547615987
U0390,5,4,514,Cloud Computing,Intermediate,4.048,508.62,101.724,0.79999999984,0,3,2,0.39999999992,18,Male,2,2,1,3,Curious Explorers,-0.616480708633655,-0.44804874717971727
U0391,9,4,607,Cybersecurity,Advanced,4.001111111111111,576.0,64.0,0.4444444443950617,3,2,4,0.4444444443950617,22,Male,3,0,1,2,Deep Specialists,-1.1067393422531862,0.41577376600605487
U0392,1,1,0,Data Science,Beginner,3.26,23.53,23.53,0.999999999,1,0,0,0.0,21,Male,4,1,1,3,Curious Explorers,1.4849127424189124,-1.486056659273154
U0393,14,6,660,Web Developmen,Intermediate,4.175,1221.12,87.22285714285715,0.4285714285408163,4,6,4,0.2857142856938775,33,Female,7,2,0,0,Career Climbers,-1.138312614880841,2.691670618517792
U0394,12,6,636,AI/ML,Beginner,4.135,509.42,42.45166666666667,0.4999999999583333,6,3,3,0.2499999999791666,41,Male,0,1,1,0,Career Climbers,-1.326919264950306,1.0976257429854044
U0395,2,2,460,AI/ML,Advanced,4.04,345.52,172.76,0.9999999995,1,0,1,0.49999999975,33,Female,0,0,0,2,Deep Specialists,-1.6210863583440172,-2.241528282608165
U0396,14,7,637,Cloud Computing,Intermediate,3.915714285714286,554.07,39.57642857142857,0.4999999999642857,5,6,3,0.2142857142704081,19,Male,2,2,1,0,Career Climbers,-0.939688630810138,1.7015327287489457
U0397,12,7,682,Cybersecurity,Intermediate,3.923333333333333,1155.37,96.28083333333332,0.5833333332847223,3,6,3,0.2499999999791666,45,Female,3,2,0,0,Career Climbers,-1.6676638982730922,2.1316834383483707
U0398,9,6,648,AI/ML,Advanced,4.131111111111111,697.15,77.46111111111111,0.6666666665925925,2,3,4,0.4444444443950617,49,Female,0,0,0,0,Career Climbers,-2.2267084588557604,0.4018500002174295
U0399,1,1,0,Cybersecurity,Beginner,3.69,22.94,22.94,0.999999999,1,0,0,0.0,44,Male,3,1,1,3,Curious Explorers,1.2358856026247012,-1.4254115476963936
U0400,0,0,0,Unknown,Unknown,0.0,0.0,0.0,0.0,0,0,0,0.0,37,Female,6,3,0,1,Casual Learners,4.535974265199574,1.2072560340048883
U0401,4,3,452,AI/ML,Beginner,4.255,262.03,65.5075,0.7499999998125,2,1,1,0.2499999999375,41,Male,0,1,1,3,Curious Explorers,-0.40679176308630366,-0.8473948701638768
U0402,0,0,0,Unknown,Unknown,0.0,0.0,0.0,0.0,0,0,0,0.0,29,Other,6,3,2,1,Casual Learners,4.541329447371192,1.1332243213765352
U0403,0,0,0,Unknown,Unknown,0.0,0.0,0.0,0.0,0,0,0,0.0,52,Male,6,3,1,1,Casual Learners,4.5259332986277885,1.3460654951830504
U0404,9,5,713,Cybersecurity,Advanced,4.0633333333333335,828.85,92.09444444444443,0.5555555554938272,2,0,7,0.777777777691358,50,Male,3,0,1,0,Career Climbers,-2.1674005901865634,0.622914098828326
U0405,1,1,0,Data Science,Beginner,4.35,97.49,97.49,0.999999999,1,0,0,0.0,50,Male,4,1,1,3,Curious Explorers,0.6110260849721371,-1.571838185972185
U0406,6,4,658,AI/ML,Advanced,4.091666666666666,310.71,51.785,0.6666666665555555,2,0,4,0.6666666665555555,54,Other,0,0,2,2,Deep Specialists,-1.4150686683645175,-0.5550609871505142
U0407,18,6,667,Web Developmen,Beginner,3.821111111111111,895.38,49.74333333333333,0.3333333333148148,8,5,5,0.2777777777623457,29,Female,7,1,0,0,Career Climbers,-1.0874025308862394,2.823628009097252
U0408,19,7,717,AI/ML,Advanced,4.1000000000000005,1615.2,85.01052631578948,0.3684210526121884,7,4,8,0.4210526315567867,20,Female,0,0,0,0,Career Climbers,-3.586464556301071,2.6571822104231466
U0409,1,1,0,Data Science,Beginner,3.26,105.99,105.99,0.999999999,1,0,0,0.0,18,Male,4,1,1,3,Curious Explorers,0.8829673688092103,-1.7132862133754354
U0410,8,5,531,AI/ML,Advanced,4.03125,321.81,40.22625,0.624999999921875,2,3,3,0.374999999953125,50,Female,0,0,0,2,Deep Specialists,-1.2936880114381157,0.023445315430193337
U0411,0,0,0,Unknown,Unknown,0.0,0.0,0.0,0.0,0,0,0,0.0,27,Male,6,3,1,1,Casual Learners,4.542668242914097,1.114716393219447
U0412,0,0,0,Unknown,Unknown,0.0,0.0,0.0,0.0,0,0,0,0.0,46,Female,6,3,0,1,Casual Learners,4.529949685256502,1.2905417107117856
U0413,6,5,494,Business,Advanced,3.971666666666666,452.58,75.42999999999999,0.8333333331944445,3,0,3,0.4999999999166666,30,Male,1,0,1,2,Deep Specialists,-1.6413692531072028,-0.6420228978366292
U0414,3,2,574,Web Developmen,Beginner,4.05,121.1,40.36666666666667,0.6666666664444444,2,1,0,0.0,29,Male,7,1,1,3,Curious Explorers,1.329550898319634,-0.36441174921272995
U0415,3,3,89,AI/ML,Beginner,4.6000000000000005,246.8,82.26666666666667,0.9999999996666666,2,1,0,0.0,48,Male,0,1,1,3,Curious Explorers,-0.44485851372635715,-1.280368072415515
U0416,6,3,450,Cybersecurity,Advanced,3.553333333333333,353.42999999999995,58.905,0.4999999999166666,2,1,3,0.4999999999166666,19,Male,3,0,1,2,Deep Specialists,-0.4817975009712109,-0.30187574793842153
U0417,0,0,0,Unknown,Unknown,0.0,0.0,0.0,0.0,0,0,0,0.0,52,Female,6,3,0,1,Casual Learners,4.5259332986277885,1.3460654951830504
U0418,1,1,0,AI/ML,Advanced,4.71,83.35,83.35,0.999999999,0,0,1,0.999999999,40,Male,0,0,1,2,Deep Specialists,-1.3252032619136764,-2.7581122309602963
U0419,5,3,702,Cybersecurity,Intermediate,3.51,308.43,61.686,0.59999999988,1,3,1,0.19999999996,34,Female,3,2,0,3,Curious Explorers,0.6173701993571864,0.08527115611358613
U0420,10,4,637,Cybersecurity,Beginner,4.046,1168.48,116.848,0.39999999996,6,2,2,0.19999999998,43,Male,3,1,1,0,Career Climbers,-1.3411710769977168,1.5443668562535273
U0421,6,3,596,Cybersecurity,Beginner,4.053333333333334,548.0799999999999,91.34666666666664,0.4999999999166666,3,1,2,0.3333333332777777,25,Female,3,1,0,3,Curious Explorers,-0.43636535644319124,0.05448348548789207
U0422,0,0,0,Unknown,Unknown,0.0,0.0,0.0,0.0,0,0,0,0.0,46,Male,6,3,1,1,Casual Learners,4.529949685256502,1.2905417107117856
U0423,2,2,236,Cybersecurity,Advanced,4.35,393.55,196.775,0.9999999995,0,1,1,0.49999999975,43,Male,3,0,1,2,Deep Specialists,-1.5682736528688639,-1.9777646751561608
U0424,2,1,435,AI/ML,Advanced,3.455,264.23,132.115,0.49999999975,0,1,1,0.49999999975,27,Female,0,0,0,2,Deep Specialists,-0.5714008590509252,-1.4748507844959249
U0425,0,0,0,Unknown,Unknown,0.0,0.0,0.0,0.0,0,0,0,0.0,43,Male,6,3,1,1,Casual Learners,4.53195787857086,1.2627798184761532
U0426,10,6,471,Web Developmen,Advanced,4.292,673.84,67.384,0.59999999994,4,2,4,0.39999999996,51,Male,7,0,1,0,Career Climbers,-1.3558150836239642,1.220792922683011
U0427,4,4,271,AI/ML,Beginner,3.745,154.97,38.7425,0.99999999975,2,1,1,0.2499999999375,24,Female,0,1,0,3,Curious Explorers,-0.3560242496009581,-1.2074350290174796
U0428,1,1,0,Cybersecurity,Advanced,3.32,0.0,0.0,0.999999999,0,0,1,0.999999999,21,Female,3,0,0,2,Deep Specialists,0.0405392785571258,-2.2553701944376465
U0429,5,3,653,AI/ML,Advanced,3.3240000000000003,415.21,83.042,0.59999999988,2,1,2,0.39999999992,28,Male,0,0,1,2,Deep Specialists,-0.868637015066413,-0.6553088934994391
U0430,7,5,540,AI/ML,Advanced,3.925714285714285,570.55,81.50714285714285,0.7142857141836735,3,0,4,0.5714285713469388,46,Male,0,0,1,2,Deep Specialists,-1.9468685763497917,-0.21764163520058316
U0431,5,4,359,Data Science,Advanced,3.492,264.26,52.852,0.79999999984,2,1,2,0.39999999992,53,Female,4,0,0,2,Deep Specialists,-0.4886659835024898,-0.3507627399955047
U0432,2,2,228,Data Science,Beginner,3.59,52.67,26.335,0.9999999995,2,0,0,0.0,42,Male,4,1,1,3,Curious Explorers,1.0812915626893913,-1.0857124965237672
U0433,5,4,401,AI/ML,Beginner,4.186,204.9,40.98,0.79999999984,3,1,1,0.19999999996,38,Male,0,1,1,3,Curious Explorers,-0.4127252610936607,-0.6570899800476413
U0434,5,4,315,AI/ML,Intermediate,4.0760000000000005,197.51,39.502,0.79999999984,1,4,0,0.0,53,Male,0,2,1,3,Curious Explorers,0.2224885060988816,-0.19925772801609695
U0435,1,1,0,Design,Intermediate,4.64,57.95,57.95,0.999999999,0,1,0,0.0,27,Female,5,2,0,3,Curious Explorers,1.3237663983261345,-1.4540831622208654
U0436,6,4,345,Cybersecurity,Advanced,3.806666666666666,647.3,107.88333333333333,0.6666666665555555,3,0,3,0.4999999999166666,54,Female,3,0,0,2,Deep Specialists,-1.44158604059969,-0.0023741689390239765
U0437,11,7,621,AI/ML,Beginner,4.388181818181818,959.07,87.18818181818182,0.6363636363057851,5,5,1,0.0909090909008264,26,Male,0,1,1,0,Career Climbers,-2.0876376044520906,1.1589941013278315
U0438,11,6,504,Web Developmen,Advanced,3.924545454545455,800.77,72.79727272727273,0.5454545454049586,3,3,5,0.4545454545041322,41,Male,7,0,1,0,Career Climbers,-1.4676359629316051,1.4559765089516772
U0439,9,5,552,Business,Advanced,3.846666666666666,1032.88,114.76444444444444,0.5555555554938272,3,1,5,0.5555555554938272,52,Male,1,0,1,0,Career Climbers,-2.401434533011554,0.7652492293740022
U0440,5,4,577,Data Science,Advanced,3.608,93.25,18.65,0.79999999984,2,0,3,0.59999999988,52,Female,4,0,0,2,Deep Specialists,-0.3823212214064761,-0.5492204382504189
U0441,7,4,566,AI/ML,Beginner,3.817142857142857,511.92,73.13142857142857,0.5714285713469388,4,1,2,0.2857142856734694,53,Male,0,1,1,0,Career Climbers,-0.8348458193019049,0.2690788295559213
U0442,0,0,0,Unknown,Unknown,0.0,0.0,0.0,0.0,0,0,0,0.0,35,Male,6,3,1,1,Casual Learners,4.537313060742478,1.1887481058478
U0443,6,5,583,AI/ML,Advanced,4.13,394.2,65.7,0.8333333331944445,0,2,4,0.6666666665555555,49,Female,0,0,0,2,Deep Specialists,-1.8884003798000317,-0.693797127546825
U0444,2,2,204,Data Science,Beginner,3.775,146.06,73.03,0.9999999995,1,1,0,0.0,41,Male,4,1,1,3,Curious Explorers,0.649269890496838,-1.187732693223871
U0445,1,1,0,AI/ML,Advanced,3.17,129.99,129.99,0.999999999,0,0,1,0.999999999,40,Female,0,0,0,2,Deep Specialists,-1.2248998976707546,-2.6233458527378275
U0446,4,4,533,Business,Intermediate,4.185,226.38,56.595,0.99999999975,1,2,1,0.2499999999375,49,Male,1,2,1,3,Curious Explorers,-0.18193956105266904,-0.7511679425035691
U0447,17,7,617,Cybersecurity,Advanced,3.964117647058824,1460.09,85.88764705882352,0.4117647058581314,7,3,7,0.4117647058581314,54,Male,3,0,1,0,Career Climbers,-2.9978118548441017,2.828957950767161
U0448,0,0,0,Unknown,Unknown,0.0,0.0,0.0,0.0,0,0,0,0.0,29,Male,6,3,1,1,Casual Learners,4.541329447371192,1.1332243213765352
U0449,0,0,0,Unknown,Unknown,0.0,0.0,0.0,0.0,0,0,0,0.0,30,Female,6,3,0,1,Casual Learners,4.54066004959974,1.1424782854550795
U0450,7,5,521,Cloud Computing,Beginner,4.122857142857143,540.68,77.24,0.7142857141836735,3,3,1,0.1428571428367347,40,Female,2,1,0,3,Curious Explorers,-0.8669416843023732,0.2734418113820792
U0451,10,5,700,Cybersecurity,Intermediate,4.242,579.8299999999999,57.98299999999999,0.49999999995,3,4,3,0.29999999997,42,Female,3,2,0,0,Career Climbers,-0.5332535338131447,1.205301473696604
U0452,4,3,446,Cybersecurity,Beginner,3.585,146.64,36.66,0.7499999998125,3,0,1,0.2499999999375,52,Male,3,1,1,3,Curious Explorers,0.4027663910487842,-0.4071660277072632
U0453,5,4,464,Web Developmen,Intermediate,3.798000000000001,158.51,31.702,0.79999999984,1,3,1,0.19999999996,47,Female,7,2,0,3,Curious Explorers,0.96876760047134,0.25986003931285917
U0454,2,2,84,AI/ML,Advanced,3.41,235.43,117.715,0.9999999995,0,1,1,0.49999999975,34,Male,0,0,1,2,Deep Specialists,-0.9934906252856289,-2.056695256232373
U0455,10,5,680,Web Developmen,Advanced,4.308,664.5799999999999,66.458,0.49999999995,2,4,4,0.39999999996,37,Male,7,0,1,0,Career Climbers,-1.0777336872881405,1.0997813066472797
U0456,1,1,0,Cybersecurity,Beginner,3.51,130.28,130.28,0.999999999,1,0,0,0.0,42,Female,3,1,0,3,Curious Explorers,0.50269585000445,-1.674632212422779
U0457,9,6,474,AI/ML,Advanced,3.984444444444444,725.3100000000001,80.59,0.6666666665925925,2,2,5,0.5555555554938272,39,Male,0,0,1,0,Career Climbers,-2.3441719913952705,0.29264080000805226
U0458,8,5,685,Business,Beginner,4.04625,280.99,35.12375,0.624999999921875,3,3,2,0.24999999996875,30,Male,1,1,1,3,Curious Explorers,-0.5889429652647861,0.15855574879789947
U0459,2,2,402,Cybersecurity,Beginner,4.95,45.18,22.59,0.9999999995,1,1,0,0.0,36,Male,3,1,1,3,Curious Explorers,0.6109363648732579,-1.4393216533204978
U0460,0,0,0,Unknown,Unknown,0.0,0.0,0.0,0.0,0,0,0,0.0,53,Male,6,3,1,1,Casual Learners,4.525263900856336,1.3553194592615947
U0461,0,0,0,Unknown,Unknown,0.0,0.0,0.0,0.0,0,0,0,0.0,29,Male,6,3,1,1,Casual Learners,4.541329447371192,1.1332243213765352
U0462,3,3,450,Business,Intermediate,4.196666666666666,351.56,117.18666666666668,0.9999999996666666,0,2,1,0.3333333332222222,36,Female,1,2,0,3,Curious Explorers,-0.5116397624231145,-1.2331267805483435
U0463,0,0,0,Unknown,Unknown,0.0,0.0,0.0,0.0,0,0,0,0.0,29,Male,6,3,1,1,Casual Learners,4.541329447371192,1.1332243213765352
U0464,6,5,431,Data Science,Intermediate,4.028333333333333,761.38,126.89666666666666,0.8333333331944445,2,3,1,0.1666666666388888,26,Female,4,2,0,3,Curious Explorers,-0.7731280997020679,0.28849195020562507
U0465,4,2,299,AI/ML,Advanced,4.26,250.46,62.615,0.499999999875,0,1,3,0.7499999998125,24,Female,0,0,0,2,Deep Specialists,-0.931690561791929,-1.208783826248471
U0466,2,2,136,AI/ML,Advanced,4.0,31.55,15.775,0.9999999995,0,0,2,0.9999999995,45,Male,0,0,1,2,Deep Specialists,-0.895704574199271,-2.1796749721717705
U0467,1,1,0,Design,Beginner,3.46,25.97,25.97,0.999999999,1,0,0,0.0,31,Male,5,1,1,3,Curious Explorers,1.5175210464277566,-1.3470815451479645
U0468,0,0,0,Unknown,Unknown,0.0,0.0,0.0,0.0,0,0,0,0.0,48,Male,6,3,1,1,Casual Learners,4.528610889713598,1.309049638868874
U0469,4,3,513,Cloud Computing,Intermediate,3.98,376.0,94.0,0.7499999998125,1,3,0,0.0,36,Female,2,2,0,3,Curious Explorers,0.28060812878509517,-0.3271574272769277
U0470,1,1,0,Data Science,Beginner,3.26,167.73,167.73,0.999999999,1,0,0,0.0,33,Male,4,1,1,3,Curious Explorers,0.42073026808885156,-1.7238235075167858
U0471,11,4,702,Cybersecurity,Advanced,4.014545454545455,511.45,46.49545454545454,0.3636363636033057,4,3,4,0.3636363636033057,22,Female,3,0,0,0,Career Climbers,-0.9272389636513866,0.76451560387917
U0472,9,6,660,AI/ML,Advanced,3.87,482.81,53.64555555555555,0.6666666665925925,3,2,4,0.4444444443950617,52,Male,0,0,1,0,Career Climbers,-1.8259388710789226,0.32547679725917045
U0473,8,5,678,Cybersecurity,Advanced,3.93,987.6,123.45,0.624999999921875,1,3,4,0.4999999999375,29,Female,3,0,0,0,Career Climbers,-2.124118406437302,0.45359768428003644
U0474,10,6,536,Cloud Computing,Intermediate,4.179,707.63,70.763,0.59999999994,3,5,2,0.19999999998,42,Male,2,2,1,0,Career Climbers,-0.9649178849266312,1.2587253959666682
U0475,4,4,426,AI/ML,Advanced,4.2,234.19,58.5475,0.99999999975,1,1,2,0.499999999875,38,Male,0,0,1,2,Deep Specialists,-1.3423897251701111,-1.4662416806546938
U0476,17,7,634,AI/ML,Advanced,4.023529411764706,1203.86,70.81529411764707,0.4117647058581314,5,5,7,0.4117647058581314,53,Female,0,0,0,0,Career Climbers,-3.0532933839941436,2.3352723041978396
U0477,1,1,0,Design,Intermediate,4.64,189.5,189.5,0.999999999,0,1,0,0.0,40,Female,5,2,0,3,Curious Explorers,0.35156566158224184,-1.65199616859535
U0478,0,0,0,Unknown,Unknown,0.0,0.0,0.0,0.0,0,0,0,0.0,33,Male,6,3,1,1,Casual Learners,4.538651856285383,1.1702401776907119
U0479,5,4,599,Cybersecurity,Beginner,4.220000000000001,647.18,129.43599999999998,0.79999999984,3,1,1,0.19999999996,31,Female,3,1,0,3,Curious Explorers,-1.0068954554871423,-0.309494897187985
U0480,15,7,682,AI/ML,Beginner,3.9026666666666654,1223.27,81.55133333333333,0.4666666666355555,8,5,2,0.1333333333244444,48,Female,0,1,0,0,Career Climbers,-2.3248957819132565,2.3646083275417173
U0481,7,5,497,Cybersecurity,Advanced,4.017142857142857,606.9,86.7,0.7142857141836735,2,1,4,0.5714285713469388,22,Female,3,0,0,2,Deep Specialists,-1.6764712639546642,-0.18020596009201365
U0482,0,0,0,Unknown,Unknown,0.0,0.0,0.0,0.0,0,0,0,0.0,52,Female,6,3,0,1,Casual Learners,4.5259332986277885,1.3460654951830504
U0483,1,1,0,Data Science,Beginner,3.26,114.4,114.4,0.999999999,1,0,0,0.0,40,Male,4,1,1,3,Curious Explorers,0.8066440922753945,-1.5300424797122054
U0484,8,6,491,Cybersecurity,Intermediate,4.35,767.56,95.945,0.74999999990625,1,4,3,0.374999999953125,46,Male,3,2,1,0,Career Climbers,-1.285943796507762,0.8063359619695818
U0485,1,1,0,Cybersecurity,Beginner,3.51,25.36,25.36,0.999999999,1,0,0,0.0,28,Male,3,1,1,3,Curious Explorers,1.2805225272412637,-1.5503901460607319
U0486,4,3,544,Cloud Computing,Beginner,4.305,56.35,14.0875,0.7499999998125,2,1,1,0.2499999999375,35,Female,2,1,0,3,Curious Explorers,0.3128339433386142,-0.782536754271408
U0487,12,6,607,AI/ML,Intermediate,4.0275,1196.63,99.71916666666668,0.4999999999583333,4,5,3,0.2499999999791666,29,Female,0,2,0,0,Career Climbers,-1.8383484206302596,1.7359969103185797
U0488,2,2,417,Design,Intermediate,4.69,29.14,14.57,0.9999999995,0,2,0,0.0,26,Male,5,2,1,3,Curious Explorers,1.3629602541864707,-1.1131706580456215
U0489,1,1,0,Web Developmen,Beginner,4.55,194.86,194.86,0.999999999,1,0,0,0.0,27,Male,7,1,1,3,Curious Explorers,0.19956510918759393,-1.7988922692856764
U0490,4,3,677,Data Science,Beginner,4.355,317.08,79.27,0.7499999998125,2,2,0,0.0,34,Female,4,1,0,3,Curious Explorers,0.17053978786532037,-0.44567257921304043
U0491,1,1,0,Business,Intermediate,4.71,0.0,0.0,0.999999999,0,1,0,0.0,24,Other,1,2,2,3,Curious Explorers,1.2718715775485363,-1.6908876000478275
U0492,15,6,673,AI/ML,Advanced,3.884666666666667,1166.33,77.75533333333333,0.3999999999733333,3,4,8,0.5333333332977778,30,Female,0,0,0,0,Career Climbers,-2.821051777401241,1.7053631991427376
U0493,4,3,627,AI/ML,Beginner,3.6975,524.78,131.195,0.7499999998125,2,1,1,0.2499999999375,26,Male,0,1,1,3,Curious Explorers,-0.8765709024263778,-0.8447562885439618
U0494,14,6,624,Cybersecurity,Advanced,4.052142857142857,997.55,71.25357142857142,0.4285714285408163,5,3,6,0.4285714285408163,44,Male,3,0,1,0,Career Climbers,-2.1956979700239474,1.8213011118962086
U0495,1,1,0,Cybersecurity,Beginner,3.21,131.96,131.96,0.999999999,1,0,0,0.0,19,Male,3,1,1,3,Curious Explorers,0.5918725508667623,-1.843306049255805
U0496,30,7,730,Data Science,Intermediate,3.952333333333333,2578.12,85.93733333333333,0.2333333333255555,9,12,9,0.29999999999,22,Female,4,2,0,0,Career Climbers,-3.6017665379238433,5.751723714979244
U0497,5,5,692,AI/ML,Advanced,4.2780000000000005,587.35,117.47,0.9999999998,0,2,3,0.59999999988,46,Male,0,0,1,2,Deep Specialists,-2.4025977409039707,-1.048470680650698
U0498,1,1,0,Web Developmen,Intermediate,4.59,161.57,161.57,0.999999999,0,1,0,0.0,54,Female,7,2,0,3,Curious Explorers,0.7902334853702283,-1.2778567681827229
U0499,0,0,0,Unknown,Unknown,0.0,0.0,0.0,0.0,0,0,0,0.0,36,Male,6,3,1,1,Casual Learners,4.536643662971026,1.1980020699263445
U0500,5,5,537,AI/ML,Advanced,3.894,476.16,95.232,0.9999999998,1,1,3,0.59999999988,25,Female,0,0,0,2,Deep Specialists,-2.0438461939337254,-1.222389261239129
